,t,p,v,q,R,fa,pwm
9912,128.92000000000002,"[0.837262392996349, -1.9757636203864157, 1.6823680777879573]","[-0.036352014052438014, -0.006994505785094883, 0.0003834614425879384]","[0.02090725312788368, -0.10528045589768587, 0.008102418329264083, -0.9941895493498136]","[[0.977700349692932, 0.011708428973085633, 0.20967625663044234], [-0.020512929536573285, 0.9989940720142743, 0.039865492539548936], [-0.20899865938661064, -0.043277597721863695, 0.9769574215917899]]","[-3.1359622391889914, -0.04132518858855638, 1.7991919953124693]","[1538.579902494276, 1712.8736908543215, 1568.1339833714935, 1742.0593174599317]"
9913,128.93,"[0.836925537100241, -1.9756636391922908, 1.6824991925120065]","[-0.03757373706407021, -0.004164019612052478, 0.006076027961722885]","[0.02013920970120286, -0.10548535928795277, 0.008070412904873148, -0.9941838208283473]","[[0.9776147647756768, 0.011798164332644759, 0.21006873855242886], [-0.020295731417071992, 0.9990579112891157, 0.03834153208866501], [-0.2094186116009627, -0.04174677370815571, 0.976933852369809]]","[-2.94611700867598, -0.09087236549381567, 2.1954866107349424]","[1539.9715558122812, 1707.770962021636, 1558.8562945847927, 1751.8008906859675]"
9914,128.94,"[0.836568789569781, -1.9755131702268103, 1.682649337606347]","[-0.0385256376475488, -0.0008025412884366961, 0.009281816850130195]","[0.019396647231448343, -0.10570905056095607, 0.007999876935484759, -0.9941756010188831]","[[0.977522954183597, 0.011805762595020917, 0.2104970593307732], [-0.02000736724662972, 0.9991193010769521, 0.03687602804724365], [-0.20987637616752283, -0.04025866562906199, 0.9768984903979203]]","[-2.8896578794526073, 0.12416604840520468, 1.3113032292303277]","[1540.8662190439018, 1706.0067143414742, 1554.4080572097691, 1756.5919427902309]"
9915,128.95000000000002,"[0.8361557179163072, -1.9752197426992455, 1.682853368112931]","[-0.03871352299899852, 0.00406246694522377, 0.005446174818394793]","[0.01872623532141965, -0.10598594063098528, 0.007820239867725752, -0.9941603270071763]","[[0.9774112519213053, 0.011579709118309895, 0.21102692209579293], [-0.019518579778381263, 0.9991759473655484, 0.03557608950483009], [-0.21044114748766102, -0.03889143141819348, 0.9768322204458565]]","[-2.8197478869622814, 0.24197398323098046, 0.7856444911753862]","[1540.353630851821, 1713.695537222685, 1563.6346446672221, 1747.3653553327779]"
9916,128.96,"[0.835742434073867, -1.9749251033130748, 1.6830562555015747]","[-0.038543889285302065, 0.008570210126962702, 0.0028973987742888464]","[0.018043175412929362, -0.10626552562281862, 0.007684396690329833, -0.9941442913277101]","[[0.9772970162700684, 0.011444063165658594, 0.21156383316057956], [-0.01911353324229722, 0.9992306277838927, 0.03424186676159215], [-0.21100922949087494, -0.037508212575160745, 0.9767640038170936]]","[-2.74497497023655, 0.139692307185116, 1.1611575468373942]","[1538.5396872977353, 1718.3509721323267, 1568.8642012315718, 1741.9735418015098]"
9917,128.97,"[0.8353286781766903, -1.9746277679168263, 1.6832565998068343]","[-0.037578886377932094, 0.012283149215812781, 0.0032115010008034357]","[0.017331977625035647, -0.1065511059810309, 0.007645981355701737, -0.9941265611733734]","[[0.9771764178621191, 0.011508663534306931, 0.21211560911184074], [-0.018895629073451048, 0.9992818993368913, 0.03283098308990035], [-0.21158552920072687, -0.036089734168941796, 0.976692545027113]]","[-2.6671707199160135, 0.10738774174095678, 1.669517522329075]","[1533.8306311024812, 1716.2580582677695, 1565.2016019685966, 1745.112912598346]"
9918,128.98000000000002,"[0.8349032177171651, -1.974278641142012, 1.6834458485559463]","[-0.03631417603944227, 0.016180695030712965, 0.007570586197911542]","[0.016700339792508467, -0.10676831548704026, 0.007595359744451601, -0.9941145847090087]","[[0.9770855461987623, 0.01153518150072742, 0.21253356939811627], [-0.018667450091556684, 0.9993266898842721, 0.03158221518379143], [-0.21202618904380152, -0.03482599024552412, 0.9766431224796871]]","[-2.5662105774611064, 0.18916568169815984, 2.631406158941955]","[1529.8266000383935, 1715.3911333205356, 1567.8891665066938, 1744.4576334165192]"
9919,128.99,"[0.8344601194511894, -1.9738514690474418, 1.6836183772205289]","[-0.03459783141464863, 0.020356427898394383, 0.018025125852842844]","[0.01618859222605889, -0.1068824957791114, 0.0075263442848740305, -0.9941112785790917]","[[0.9770387909541518, 0.011503493199582134, 0.21274987091055508], [-0.01842460176066811, 0.999362385725572, 0.030577655309965517], [-0.21226250723623208, -0.033795393155006265, 0.9766279416342174]]","[-2.7430382033515612, 0.151486839945083, 2.7261734445167445]","[1526.8849834788969, 1716.371672173701, 1580.145902171263, 1738.0841308709432]"
9920,129.0,"[0.8340016829565374, -1.9734172869746847, 1.6837884022506127]","[-0.03644610507561942, 0.023352787535543422, 0.021206752854329283]","[0.01563126172977486, -0.10717154999131016, 0.007441470101155782, -0.994089634066315]","[[0.9769174202965585, 0.011444523483747112, 0.21330889295997352], [-0.01814542967534639, 0.9994002298651088, 0.029482722735983652], [-0.2128436146927517, -0.03267277827580308, 0.9765394985645618]]","[-3.6527645487333453, -0.12919881497246605, 0.9317333332059263]","[1526.7402143897757, 1715.4531427646439, 1589.7402143897757, 1731.8730713013852]"
9921,129.01000000000002,"[0.8335158837868167, -1.9729705994321347, 1.683953960915074]","[-0.044653489293161173, 0.024245201067065958, 0.011413847402742318]","[0.014992613440931472, -0.10777257101240839, 0.007328304703059756, -0.9940352747451959]","[[0.9766622747831009, 0.011337601764396282, 0.2144792153518117], [-0.017800771751293784, 0.9994425719927716, 0.02822679276378752], [-0.21403973359345035, -0.03138595371983181, 0.9763201259671642]]","[-3.8841441341442113, -0.21555151530080963, -0.13225673435720076]","[1531.5848890077118, 1711.1467653264785, 1594.5848890077118, 1725.951802323908]"
9922,129.02,"[0.8331348762070478, -1.972584358702339, 1.684090445858893]","[-0.04870969013193453, 0.026029345326508236, 0.002249666286387517]","[0.014604290620733049, -0.1081099910441336, 0.007203952052649969, -0.9940055832383987]","[[0.9765207177249045, 0.011163797667004836, 0.2151342866222336], [-0.017479276579858333, 0.9994696874429602, 0.02747585444870095], [-0.2147134521846547, -0.030591131216278374, 0.9761979409661886]]","[-3.1267243124710182, -0.04084007766618025, -0.011079161630455303]","[1528.992452963131, 1711.1460915872296, 1595.330817654377, 1721.5692722751803]"
9923,129.03,"[0.8328580368483199, -1.9722582052081221, 1.6841980300315742]","[-0.04863940154551497, 0.02869991571632379, -0.006289530558285595]","[0.014464804169580956, -0.10818537815756361, 0.007068478699019168, -0.9940004128056312]","[[0.9764920117792161, 0.01092238087134329, 0.21527710941661943], [-0.017181902107588166, 0.9994817027540776, 0.02722663054932803], [-0.21486813277598676, -0.030285454713536317, 0.9761734774421245]]","[-2.815988869605017, 0.08800236471455919, 0.3480318129783626]","[1519.007147054033, 1715.4255084054143, 1592.0023823513443, 1718.7163277297238]"
9924,129.04000000000002,"[0.8324921619403713, -1.9718599327808173, 1.6843144571892874]","[-0.04820876857960903, 0.032296294900678084, -0.009193071270343682]","[0.013940813184399872, -0.10828294528619702, 0.006928976410294723, -0.9939978831512362]","[[0.9764529310274329, 0.010755671145892681, 0.215459227923112], [-0.016793880391058544, 0.9995146309626554, 0.026213697642350046], [-0.21507284566033186, -0.029214857536451217, 0.9761602599111371]]","[-2.785045067977031, 0.3230748985026479, 1.5672795902723902]","[1519.6883616314767, 1719.62142100157, 1579.8661187401867, 1723.6883616314767]"
9925,129.05,"[0.831991840506611, -1.9713527584588897, 1.6844442375371103]","[-0.047234004080371934, 0.03729067496312426, -0.003586591048642087]","[0.012836208060122105, -0.10841400494688808, 0.006783390300773701, -0.99399934115661]","[[0.9763998476045411, 0.01070212153129567, 0.2157010449972199], [-0.016268620427813123, 0.9995775040670634, 0.024047535690171574], [-0.21535275296020492, -0.026989193728670584, 0.9761623398977609]]","[-2.7994357752489667, 0.2706947104331426, 2.0725069189455017]","[1536.4763631552132, 1723.6912395527788, 1554.4297527951317, 1740.4763631552132]"
9926,129.06,"[0.8315279066820821, -1.9708689927253809, 1.684538728369891]","[-0.04716975766893896, 0.039540963996048166, -0.0008649999096947668]","[0.012053538042017147, -0.10860737354211714, 0.00670930637758444, -0.9939889570473611]","[[0.9763187581316458, 0.010719746680265782, 0.21607080166887987], [-0.015956159114799685, 0.9996193057484191, 0.02250480712631299], [-0.21574731815024883, -0.025419527702148274, 0.9761182121571217]]","[-2.9828923466932618, -0.2824656503791418, 1.443136999318254]","[1545.7859986146418, 1723.217981990343, 1547.0620457168213, 1749.5719972292836]"
9927,129.07,"[0.8311116772875047, -1.970415915827717, 1.6845869543824776]","[-0.048299207333087686, 0.03819372900736871, -0.0019255201013167623]","[0.011692927374492746, -0.10888242962014077, 0.006728962359579904, -0.993963047836589]","[[0.9761986026007649, 0.010830371187598204, 0.21660758573852856], [-0.0159229885552247, 0.9996359204595643, 0.021779343921498318], [-0.21629286066582348, -0.024710007003632458, 0.9760157113684678]]","[-3.1057273634027145, -0.4730194322904736, 1.0058098976253351]","[1545.291439800175, 1716.788717402275, 1563.3824865942245, 1748.58287960035]"
9928,129.08,"[0.8306056256675888, -1.9698404481324945, 1.68465257217242]","[-0.04975091488432101, 0.037944257105330816, -0.005019557017477907]","[0.011262526975277676, -0.10916462488609922, 0.00662630657200155, -0.9939377118373309]","[[0.976078196260989, 0.010713332919164254, 0.21715493285876727], [-0.015631211049267298, 0.9996583378862969, 0.020941784040001736], [-0.21685641703271277, -0.023835217125253105, 0.9759123231108237]]","[-3.2004140892263986, -0.1997625316180452, 0.5081794875344645]","[1543.145047993863, 1714.236634670758, 1573.2061057784597, 1746.3511537723227]"
9929,129.09,"[0.829970695067562, -1.969089371325997, 1.6847431440816738]","[-0.05166500541108003, 0.039269880748749396, -0.011031330167788565]","[0.01073199067530328, -0.10945706362193654, 0.006348155064302905, -0.9939131982950435]","[[0.9759574735194803, 0.010269645834194954, 0.21771789704283695], [-0.014968414578741759, 0.999688819825244, 0.019943633526815892], [-0.21744538367901506, -0.022723035177837178, 0.9758077204172115]]","[-3.0948886210925153, -0.00597891798923228, 0.7564391387784024]","[1538.6285684892719, 1717.247621007152, 1573.7079368345253, 1742.3365053237972]"
9930,129.1,"[0.8294159444760053, -1.9684330137461905, 1.6848139265146356]","[-0.051247324809584334, 0.04146581364644204, -0.009427525206826347]","[0.010334891772733864, -0.10979081657577747, 0.0061397335114525275, -0.9938820107784812]","[[0.9758165416050634, 0.009934988962111455, 0.2183651420493988], [-0.014473693789914397, 0.9997109684379072, 0.01919515332096535], [-0.21811132812398162, -0.021891498744085504, 0.9756783142843385]]","[-2.585756214655326, 0.17602016130035686, 2.470517705105726]","[1536.2114120476722, 1718.7885879523278, 1570.405995189573, 1744.0168289057713]"
9931,129.11,"[0.8289728297836095, -1.967908535249977, 1.684857155745471]","[-0.047583082234452914, 0.04487349194058696, 0.0027795701044278677]","[0.010123579877741554, -0.11018209197147295, 0.006028398082145372, -0.9938415309815434]","[[0.9756470405986322, 0.009751670340311368, 0.21912913588239466], [-0.01421341917699086, 0.9997222536419703, 0.01879402522556204], [-0.21888502000431695, -0.021450911273272408, 0.9755147500264237]]","[-2.5016342791561157, 0.2055134954104577, 2.8059508587435236]","[1536.717176446836, 1718.282823553164, 1561.8080004037884, 1753.6263524898836]"
9932,129.12,"[0.8283717380393459, -1.9671735025095973, 1.6849158962429724]","[-0.04645500929273483, 0.04726839149054902, 0.00667440253227918]","[0.009572965134369331, -0.1105579336601577, 0.00593497613797595, -0.9938054615481915]","[[0.9754826564275156, 0.009679688911644169, 0.21985978721717905], [-0.013913157888670598, 0.9997454864949956, 0.017715012671219388], [-0.2196325259386104, -0.020339647463767242, 0.9753698209881047]]","[-3.0586319001695736, 0.0038185938687432808, 1.0536368017765323]","[1541.021727190284, 1715.5869636858295, 1560.6195544712557, 1756.5869636858295]"
9933,129.13,"[0.8275702360430806, -1.9661713599033577, 1.6849943143887436]","[-0.048544330202437966, 0.04837847630988884, 2.4268590328908185e-05]","[0.008591909586182164, -0.11091419609302951, 0.005864279305005543, -0.9937749871178301]","[[0.9753261972646503, 0.009749618692263706, 0.22054827830222323], [-0.01356147767088526, 0.9997824732339021, 0.01577598602709212], [-0.2203467368719163, -0.01837771332621084, 0.9752473349875104]]","[-3.2408973259955896, -0.049663697223454706, 0.3520882972194599]","[1550.1454318523008, 1710.1127408886196, 1568.8308886670707, 1751.1127408886196]"
9934,129.14000000000001,"[0.8268239248315882, -1.9652218499711522, 1.685076561792368]","[-0.04890143936105519, 0.049884506192935454, -0.00343953101534669]","[0.007753188567638944, -0.11125628514462076, 0.005795163727642275, -0.9937446046256955]","[[0.9751769062488338, 0.009792643458411585, 0.2212105281806511], [-0.013243007290656592, 0.9998126043512654, 0.014119881839188985], [-0.22103080419200807, -0.016698875391758315, 0.9751238502281635]]","[-2.57756542756391, 0.1334315095415515, 1.6083724571420124]","[1554.5108362117496, 1706.0, 1574.3449568978288, 1746.6069741386973]"
9935,129.15,"[0.8262443329835979, -1.9644313319059883, 1.6851703765515669]","[-0.044025913365718566, 0.052586600043367356, 0.0027218927674257324]","[0.007344429222652968, -0.1115555594923519, 0.0057308247797375434, -0.993714499858959]","[[0.9750449626642398, 0.009750983537382381, 0.22179293328882205], [-0.013028231181722505, 0.99982636709033, 0.013317920894163721], [-0.2216245747408932, -0.015875142352788744, 0.9750027660883388]]","[-2.360974392249327, 0.1961723877307863, 2.169480258058327]","[1544.5024497106162, 1706.0, 1571.711170976478, 1745.0267025858868]"
9936,129.16,"[0.8256757467768409, -1.9636747396650065, 1.6852540346070053]","[-0.042574965047872476, 0.05455068293700681, 0.004392197649451131]","[0.007011849921481524, -0.1118614826006039, 0.005655977065696211, -0.9936830156365593]","[[0.974910120237715, 0.009671784838044754, 0.22238902845297717], [-0.01280920855000416, 0.9998377707382826, 0.012669740390089881], [-0.22223039300360117, -0.015200484310585046, 0.9748757683122076]]","[-3.2969230009999753, 0.03251827224804765, 0.9372708841266792]","[1536.926891569861, 1708.861622480371, 1575.3655421506953, 1739.886417684467]"
9937,129.17000000000002,"[0.8251275726975471, -1.9629810695412244, 1.6853188550565836]","[-0.047475569954905275, 0.05514597927824723, -0.002267161276371322]","[0.006820561503019229, -0.11217973714365098, 0.005561638776836293, -0.993648972942169]","[[0.9747695762367412, 0.009522375723795842, 0.22301042819409256], [-0.012582890910119052, 0.9998451229695455, 0.012306681512581042], [-0.22285869419675258, -0.01480229421687477, 0.9747383997700763]]","[-3.663807922889218, -0.1958437879139598, 0.39177168191954514]","[1533.863492379226, 1717.0306869887304, 1590.6825381038695, 1728.1433874537001]"
9938,129.18,"[0.8247117205786794, -1.9624445242547797, 1.6853733621797977]","[-0.0500070259818121, 0.05388124790795638, -0.006334325090049877]","[0.006572526635802496, -0.11245376622254116, 0.0055009015199903605, -0.9936200067879841]","[[0.9746478065405654, 0.009453400863677791, 0.22354493355827357], [-0.012409822358853627, 0.9998531094030766, 0.01182399373387613], [-0.22340031427122933, -0.014298382108045, 0.9746219301628739]]","[-3.092025957593612, -0.6264949694568008, 0.9964895895397881]","[1536.6171218042564, 1715.5761783592957, 1595.1821337694716, 1724.6133996728963]"
9939,129.19,"[0.8245013685557464, -1.9621519986990166, 1.6854118523882795]","[-0.04885912054381507, 0.04972783598959818, -0.006375729743918403]","[0.006236362779068927, -0.11265911178814557, 0.005492347704805732, -0.9935989246577047]","[[0.974555473949455, 0.009509215363725263, 0.22394444919677906], [-0.012319547729639488, 0.9998618404458184, 0.011155360674006295], [-0.22380744010559525, -0.013630412730226589, 0.9745380212746516]]","[-2.758935412332311, -0.5773898079551776, 1.4807016787895595]","[1548.4047765319415, 1699.1759630859945, 1582.881972314496, 1733.8385207641281]"
