,t,p,v,q,R,fa,pwm
12810,146.8,"[1.105099556681754, -1.4587928560856573, 1.555729697379649]","[0.2967361443921684, 0.2627626869195389, -0.09426946973255504]","[-0.0005033262185590974, -0.08938216578650932, 0.00791803542542577, -0.9959635528066298]","[[0.9838917850108015, 0.0158621261621355, 0.17803478807890785], [-0.01568217261208772, 0.999869621457611, -0.0024180514479114094], [-0.17805072949822423, -0.0004128731724840301, 0.9840166689062335]]","[-2.83150049884666, -0.12439438743771838, 0.7656910690451664]","[1549.3829604017706, 1703.787220301328, 1572.893717790262, 1740.3616609039839]"
12811,146.81,"[1.1083742773436267, -1.456014257084992, 1.5548338860506452]","[0.29361550482850113, 0.261365633050554, -0.0961055109547112]","[-0.0018263886238244936, -0.08795826394247293, 0.007333731569931646, -0.9960950944364183]","[[0.9844183330411888, 0.01493148002671658, 0.17520280196866295], [-0.01428889613617304, 0.9998849740419258, -0.004928638091674706], [-0.17525637894430096, 0.00234838890322953, 0.9845192288878579]]","[-2.882210657762276, -0.2991593964507897, 1.7537305619659733]","[1550.5688341078808, 1705.3449327136955, 1563.5688341078808, 1743.5688341078808]"
12812,146.82000000000002,"[1.1106819604136604, -1.4540247028247075, 1.5541923342141106]","[0.28935679927577085, 0.2579409002696302, -0.08909848299776595]","[-0.002859378894696658, -0.08678370131573752, 0.0068316297466857415, -0.9961983582359445]","[[0.9848412630205997, 0.014107611643340111, 0.1728684931089245], [-0.013115021707556596, 0.9998877325533911, -0.006882765351814807], [-0.1729466299805807, 0.0045112688900704745, 0.9849182532552644]]","[-2.9120080166944047, -0.4319949614644848, 2.546494519038447]","[1548.0738286098833, 1707.3409371120933, 1561.0738286098833, 1741.0738286098833]"
12813,146.83,"[1.1130969109534736, -1.4519400723180995, 1.553517421590197]","[0.2857850260017349, 0.25493020962742263, -0.08330840125230092]","[-0.0038960805900671593, -0.08564497184244282, 0.006333552353220826, -0.9962976513297821]","[[0.9852490144019005, 0.013287566093040626, 0.17060641652888311], [-0.011952847243311868, 0.9998887779177575, -0.008848185708459395], [-0.17070512065044133, 0.006678438056642455, 0.9852988832847939]]","[-2.496302479344788, -0.1657877969264933, 1.908002701386721]","[1546.5049557150223, 1708.2425664274665, 1560.5148671450672, 1737.9059292841182]"
12814,146.84,"[1.1160400347003978, -1.4493872968459793, 1.552678244123476]","[0.28559563161127377, 0.2539582168748492, -0.08351042862126874]","[-0.00495105693091679, -0.08468268087011785, 0.0058552908087518745, -0.9963773931061319]","[[0.9855869815878993, 0.012506696331906198, 0.16869383785693065], [-0.010829621235703753, 0.9998802685371333, -0.010857925841812374], [-0.16880979736949547, 0.008874558949975297, 0.9856065245193429]]","[-2.200830365537354, 0.01907806653868427, 1.4144382673866804]","[1549.4962577565104, 1703.7556133652342, 1569.4887732695315, 1731.4247748608939]"
12815,146.85000000000002,"[1.1189512537253077, -1.4468616168249178, 1.5518516077750923]","[0.28469740625597145, 0.25250851780222844, -0.08457090551373389]","[-0.006045473642015655, -0.08368756120571802, 0.005367442356485765, -0.9964588094021105]","[[0.9859342892486169, 0.011708732331024008, 0.16671751773904972], [-0.009685008549289048, 0.9998684095466259, -0.012946507256642651], [-0.1668473126642144, 0.01114975461373639, 0.9859188126204047]]","[-2.5861440544727285, -0.22971565686927667, 1.0330326729447226]","[1551.4216033143498, 1699.5042314122998, 1576.3389752163996, 1725.5868595102497]"
12816,146.86,"[1.1216986339746973, -1.4444750787628944, 1.551089373225003]","[0.28015915553883064, 0.24860567657481783, -0.09003973671403953]","[-0.007342426578386154, -0.08252385794711331, 0.0048303627204137976, -0.996548824777727]","[[0.9863299518594417, 0.010839235320440725, 0.16440717413939648], [-0.008415533848673332, 0.9998425036642744, -0.015431413489359858], [-0.1645490404738829, 0.013836932821470018, 0.9862687942113453]]","[-2.8609850155960768, -0.40276383646385755, 0.7006403356729987]","[1547.8729941106221, 1696.4625663805332, 1572.283421840711, 1723.0521386504445]"
12817,146.87,"[1.1243964962736217, -1.442126347527663, 1.5503318929476384]","[0.2756583102254876, 0.24466532391469217, -0.09382611814543416]","[-0.00860208123570446, -0.08136564787219919, 0.004304482079311652, -0.9966374706311208]","[[0.9867213464479501, 0.009979844089389069, 0.16211005197417433], [-0.007180188438219544, 0.9998140921521043, -0.017846786916106767], [-0.16225816199226983, 0.016445839023556914, 0.9866104119767211]]","[-2.768608279297782, -0.3569279663143678, 1.518057983020526]","[1544.2751180299451, 1694.4530512312842, 1566.8253540898352, 1722.8122049251374]"
12818,146.88000000000002,"[1.126883787817832, -1.4399383865176967, 1.5495946297993408]","[0.27131652812121837, 0.2405654571667686, -0.09045802904052433]","[-0.009703128222553722, -0.08023079708062635, 0.0038262241851265144, -0.9967202927110075]","[[0.9870938718075123, 0.009184330002496483, 0.15986107441352562], [-0.006070371156612459, 0.9997795320132908, -0.019956571636756106], [-0.16000957978903171, 0.018728647572028627, 0.9869348503959353]]","[-2.7121316727257763, -0.3404012025504276, 2.206963240662512]","[1540.467738862708, 1696.8326632108074, 1555.4032165881245, 1732.3306528432297]"
12819,146.89000000000001,"[1.1293799617946523, -1.4377399602376926, 1.5488469498259791]","[0.2668729874700889, 0.23637956140316532, -0.08808892941248883]","[-0.010787989283704384, -0.07910236488242138, 0.0033375434767074826, -0.9968023621079374]","[[0.9874630064902982, 0.008360453371774384, 0.15762683755972193], [-0.004947031513105441, 0.999744613324711, -0.02203500156459421], [-0.15777085909276442, 0.02097897123697237, 0.9872525234576454]]","[-2.77961015026571, -0.4019476096879161, 1.1836440810179845]","[1536.8593044941713, 1699.3751880155435, 1544.7655074902852, 1741.1875940077716]"
12820,146.9,"[1.1319668257054143, -1.4354346832007037, 1.5479929137204766]","[0.26139048865378084, 0.23131530651355423, -0.09591954573770738]","[-0.011707591502437211, -0.07803946673703184, 0.002742445486530125, -0.9968767465867202]","[[0.987802636208265, 0.007295068663857582, 0.15552724454940176], [-0.003640451873356761, 0.9997088175478898, -0.02377008942128026], [-0.15565567427529775, 0.022914013487983494, 0.9875435428251823]]","[-2.834884011763421, -0.43467428005558545, 0.32719235536518276]","[1535.2821031706267, 1703.5810582116624, 1542.136838617711, 1743.2905291058312]"
12821,146.91000000000003,"[1.1345188557643258, -1.4331578326310364, 1.547136082596344]","[0.25631302729788696, 0.22679964595957877, -0.10192344203838286]","[-0.012650407569735405, -0.07700399187059484, 0.002162875988970375, -0.9969478425319706]","[[0.9881307407442809, 0.006260812865055668, 0.15348320459791132], [-0.002364285338417202, 0.9996699046489333, -0.0255566932377392], [-0.1535926496490444, 0.024890492897452085, 0.9878200311860074]]","[-2.610638348980344, -0.1447967657878214, 1.2583496710616728]","[1533.9080943070962, 1706.8161886141922, 1538.8052259922501, 1744.8161886141922]"
12822,146.92000000000002,"[1.1369195443408444, -1.4310044855924204, 1.5462671080473618]","[0.25299531878049586, 0.2246674450449158, -0.09999084835379048]","[-0.013694080075981512, -0.07608766201591231, 0.0016507726189533244, -0.9970046508945052]","[[0.9884137443731144, 0.0053755570302117745, 0.15167429418624515], [-0.0012077548844512944, 0.999617353336955, -0.02755732990914278], [-0.1517647174359699, 0.027054916192758606, 0.9880441388153386]]","[-2.443424361712308, 0.07329673206629245, 1.930559473315686]","[1533.416888994377, 1705.8337779887536, 1532.4195569268988, 1743.8337779887536]"
12823,146.93,"[1.1393062984742122, -1.4288611638411337, 1.5453832882088836]","[0.24928967163636426, 0.2222472934364396, -0.09869717395079329]","[-0.014719567506940144, -0.07524429094518263, 0.0011547307203381724, -0.9970556743292689]","[[0.9886736466569047, 0.004517788474229919, 0.15001150022197282], [-8.75347939120765e-05, 0.9995637219614086, -0.02952623040150373], [-0.15007948876913427, 0.029178682824365868, 0.988242982127795]]","[-2.662064847244718, -0.08811071120442981, 1.5002616402747702]","[1533.8409891768144, 1704.1590108231856, 1529.1406997228, 1741.9296501386]"
12824,146.94000000000003,"[1.1416148851724683, -1.42677408050485, 1.5444161914004568]","[0.2434078221777194, 0.21821183743920824, -0.10098761704356775]","[-0.01564304291795279, -0.07481019356765181, 0.0007487881540124076, -0.9970742463082187]","[[0.9888046316975062, 0.0038337129059711535, 0.14915920808481742], [0.0008473233687453787, 0.9995083522372995, -0.03130658442825546], [-0.1492060613857361, 0.031082516481284128, 0.9883163434814396]]","[-2.8297997925415252, -0.21278308592234668, 1.1666205319380385]","[1539.3996384856785, 1698.6003615143215, 1543.289988872636, 1734.855005563682]"
12825,146.95000000000002,"[1.1439261024530778, -1.4246878982358016, 1.5434343934247614]","[0.23770425787382526, 0.21368624478127493, -0.10407589715576156]","[-0.01654634239258053, -0.07436464248151312, 0.00034389985533935126, -0.9970936217608551]","[[0.9889392536842381, 0.0031467263773686067, 0.1482856408361757], [0.0017751249682352148, 0.9994518908938995, -0.0330476529058101], [-0.14830840197519654, 0.03294535694664307, 0.988391927325314]]","[-2.700991896236476, -0.4248537510302147, 0.7868331128303048]","[1542.0424581395255, 1693.8220416490478, 1556.3346876321418, 1729.2669375264284]"
12826,146.96,"[1.1462499481214408, -1.4226060416349136, 1.542382020946794]","[0.23285657023777298, 0.2068076994471392, -0.11099427793273534]","[-0.017352785159047583, -0.07386410666053538, -5.592732040413567e-05, -0.9971168543735703]","[[0.9890872310479958, 0.002451963800100663, 0.1473042323584848], [0.002675028095280321, 0.9993968052479616, -0.03459724706170067], [-0.14730035037938286, 0.03461377114793894, 0.988484998998174]]","[-2.643760547865772, -0.5559788637041003, 0.43742350247062767]","[1530.687530348609, 1692.7897754862372, 1564.076683853221, 1730.8153367706443]"
12827,146.97000000000003,"[1.1485278945199668, -1.4205528213779572, 1.541317542780671]","[0.227603229825885, 0.20085652191049866, -0.11736168428223626]","[-0.01815012135952385, -0.07340291676897602, -0.000515958042310264, -0.9971368330019162]","[[0.9892230362315623, 0.0016355821584576353, 0.1464042333224087], [0.0036935052315421367, 0.9993401588012178, -0.03612056341160012], [-0.14636677451807129, 0.03627205471254406, 0.9885647148462342]]","[-2.8094439417546537, -0.1619729085027627, 0.6109928927060899]","[1524.1437690788232, 1692.5954914107842, 1566.307953253138, 1733.1909828215685]"
12828,146.98000000000002,"[1.150656350147664, -1.4185928677272799, 1.540213637219312]","[0.221028706171874, 0.19792571762509267, -0.12193460474665482]","[-0.018917798099738765, -0.07306987386837716, -0.0011720675809930243, -0.9971462136265623]","[[0.9893178742251773, 0.0004271967410273965, 0.1457670419917585], [0.00510208774303395, 0.9992805209895734, -0.037556335829995825], [-0.1456783502403326, 0.03789890715122932, 0.9886048555401211]]","[-2.8693767374550174, 0.08609195775571993, 0.8004476431450342]","[1533.2696468741785, 1695.1304574650496, 1550.5911637166923, 1738.2609149300993]"
12829,146.99,"[1.1527944663162488, -1.4166314732015741, 1.5390689201899803]","[0.21536273359669594, 0.19460244196730028, -0.12479766680146755]","[-0.01966273110078066, -0.07276854921945589, -0.001766126122521748, -0.9971533520002978]","[[0.9894030494427863, -0.0006605403344635322, 0.1451922592748326], [0.006383853998047867, 0.9992203269651119, -0.0389564795818989], [-0.14505335182268375, 0.03947055332459686, 0.9886360418570644]]","[-2.54222849988619, -0.05371057730321038, 1.3536020512585427]","[1539.312727750666, 1697.5498177994673, 1541.886543447203, 1741.0378188509324]"
12830,147.0,"[1.1549597242848693, -1.4146660304613472, 1.5378095411851176]","[0.2122493832804992, 0.19017649725269128, -0.12285679131468075]","[-0.020343764364957894, -0.07255633867444636, -0.0021858491091019897, -0.9971541906516316]","[[0.9894611484644786, -0.0014071190841923324, 0.1447886511335523], [0.007311395312900405, 0.9991622555310867, -0.04025454536379171], [-0.14461077753670062, 0.040888934196796664, 0.9886429668400603]]","[-2.3840884255000465, -0.1565597200316624, 1.5143265090646967]","[1536.6945278050225, 1699.644377755982, 1552.8829832189056, 1737.3723389270315]"
12831,147.01000000000002,"[1.157029967891567, -1.4127778988370354, 1.536562876288398]","[0.20823938960994562, 0.18528017459266516, -0.1247460849011698]","[-0.02096750653298847, -0.07243129017158863, -0.0026599699545646494, -0.9971493050106587]","[[0.9894930055773705, -0.002267367283355611, 0.1445611671860497], [0.008342181482817883, 0.9991063165087904, -0.041430139023098236], [-0.14433807543645014, 0.04220079924560535, 0.9886278837972671]]","[-2.6359585695330114, -0.25327734797290724, 0.4714753581562885]","[1536.9042699609704, 1703.250500862965, 1558.6150763920216, 1734.480653647008]"
12832,147.02,"[1.1589259023780831, -1.4110315987455884, 1.5353395361286997]","[0.2025844539428923, 0.17952091748622392, -0.13366203622378328]","[-0.021486145005524523, -0.07246614527248058, -0.003233886691179453, -0.9971339178377555]","[[0.9894759042958866, -0.0033352000018064417, 0.14465587020905324], [0.009563272423070134, 0.9990552798627942, -0.04238043329166208], [-0.14437793517554076, 0.04331782250269309, 0.9885735114877525]]","[-2.769170643524392, -0.24540305421671338, -0.02633842564764244]","[1542.3020288507332, 1709.6296704599574, 1554.6894335631032, 1733.0085375861636]"
12833,147.03,"[1.1608182808030414, -1.4092970673044858, 1.534078908081343]","[0.19711541237226607, 0.17477293082426354, -0.14012322870109478]","[-0.022047269959300408, -0.07248039849242717, -0.00376296312342255, -0.9971188820880739]","[[0.9894645790721392, -0.004308253341291056, 0.14470907396379218], [0.010700232990571905, 0.9989992311780648, -0.043422016216427245], [-0.14437722170847622, 0.04451298048321914, 0.9885207346297591]]","[-2.7131333644959787, 0.07143734997272455, 0.6464412770015961]","[1546.6328153938118, 1714.9492230907176, 1548.5195153340353, 1733.4238346360764]"
12834,147.04000000000002,"[1.1627029228426118, -1.4075881391363068, 1.532737158415388]","[0.1920507924767728, 0.1722250123465182, -0.14124397356129387]","[-0.022700826325610227, -0.07244983131536673, -0.00419448728608613, -0.9971046108767541]","[[0.9894663607663304, -0.005075343150421011, 0.14467055837840326], [0.011654027302460599, 0.9989336618498496, -0.04466241740729394], [-0.1442896850687776, 0.045877976992619494, 0.9884708931817856]]","[-2.6646034710162536, 0.1966302080768259, 1.1159159994547085]","[1548.6423515471547, 1717.963527320732, 1537.4670664906494, 1737.945290981098]"
12835,147.05,"[1.1645401649067832, -1.40591629543779, 1.5313773087516298]","[0.18731020752376365, 0.16853351921925866, -0.14124202892124962]","[-0.023293950042518215, -0.07257880346565496, -0.004626551165638235, -0.9970797466977154]","[[0.9894215416951692, -0.005844786884487755, 0.14494925125376007], [0.012607374972786613, 0.9988716909030148, -0.04578027252041729], [-0.14451816864687395, 0.04712343071151591, 0.9883791354293789]]","[-2.581844935657233, -0.11500028408742835, 1.3865390730579907]","[1550.4858894582637, 1718.8662579307181, 1535.3447840409003, 1740.0282210834728]"
12836,147.06,"[1.1662786898096866, -1.4043216853990228, 1.5299797632792216]","[0.18324447122640472, 0.16246036993793384, -0.1389019244081527]","[-0.02376121420892801, -0.07304003885818472, -0.0050597390820448385, -0.9970328211632873]","[[0.9892785935415227, -0.006618411844367109, 0.14588708308964357], [0.01356049188091812, 0.9988190974929678, -0.0466422937956557], [-0.14540618091296456, 0.048120547952315025, 0.9882006048593143]]","[-2.580931655131846, -0.3026182734487711, 1.3075088836328437]","[1551.9837125222202, 1715.371337448153, 1551.8208377444214, 1737.0325749555598]"
12837,147.07000000000002,"[1.1679691421364096, -1.4027827404766224, 1.5285925841493158]","[0.17849868304070798, 0.15623916163020507, -0.14107794227200246]","[-0.024168599508666153, -0.0734823382248304, -0.005482354841095447, -0.9969884570922636]","[[0.9891403945318306, -0.00737975858147955, 0.1467870876976487], [0.014483619395544654, 0.9987714601893867, -0.047385916963047996], [-0.14625708434357337, 0.04899734197385564, 0.9880322645566173]]","[-2.798062114918455, -0.3004962759813602, -0.008566053263049156]","[1553.0, 1713.7573056048607, 1561.4853887902789, 1736.8175334516654]"
