,t,p,v,q,R,fa,pwm
4999,77.09,"[0.6089141222503874, -1.7879774890619768, 2.5282030349515012]","[0.0923038003932486, -0.26467314341707104, -0.715158870347197]","[0.07597718160749384, 0.05444473790840572, 0.013906790222518419, -0.9955238874133253]","[[0.9936827142353493, 0.03596219920680501, -0.10628887681092421], [-0.01941596824824763, 0.988066108957143, 0.1527885014748253], [0.1105152717161786, -0.14975989527957656, 0.9825244476138993]]","[-0.7785454838133761, -0.23199344944035305, -0.9740706108795134]","[1469.1253039086569, 1624.9397793149271, 1559.1879558629855, 1664.81447540627]"
5000,77.1,"[0.6095279307742872, -1.7901302271930253, 2.5221065491147483]","[0.07872259994038167, -0.2532220303733822, -0.7310109752976897]","[0.07695515538348256, 0.05740649393797989, 0.013844557273851425, -0.9952798947416129]","[[0.9930169875046119, 0.03639387033456254, -0.1121402383757058], [-0.01872296769048977, 0.9877638067169225, 0.15477337288622472], [0.11640187860060486, -0.15159430291336323, 0.9815561391566379]]","[-0.6322034644074781, -0.20950618278293676, 0.10244246613979335]","[1470.1669788219149, 1632.7523411643624, 1560.7504682328724, 1671.5853623424473]"
5001,77.11,"[0.6101110718077216, -1.7923991941937765, 2.5154113383023886]","[0.06352226846972477, -0.2411926527587585, -0.7481882084555189]","[0.07800788047710541, 0.06064252563449711, 0.013765593250684601, -0.9950076547742787]","[[0.9922584550030665, 0.03685493109693195, -0.11853190491634838], [-0.017932551530829344, 0.9874430280006671, 0.1569064370980312], [0.1228272039283318, -0.1535673157317164, 0.9804669792850924]]","[-1.2359232582219735, -0.033857131095762494, -0.8636455131821439]","[1471.4905378979977, 1641.256474330789, 1563.8640440123909, 1677.4905378979977]"
5002,77.12,"[0.6105717771271928, -1.7951321888807983, 2.5063258008366187]","[0.041857780358069606, -0.22685463382645804, -0.7706558326981149]","[0.07935903986727114, 0.06497356499527862, 0.013619832726708688, -0.9946226413861539]","[[0.9911649919749256, 0.037405667473311255, -0.12708664397506905], [-0.016780708534195058, 0.9870124058540066, 0.15963445387509587], [0.13141007136844682, -0.15609473752752137, 0.9789402772446223]]","[-1.6206134010329667, 0.07318591282823128, -1.6047034496138792]","[1473.9394805058057, 1652.521610326706, 1573.1700259220613, 1679.9394805058057]"
5003,77.13,"[0.6109470431106938, -1.797763771219861, 2.4973602614825183]","[0.020270165931676586, -0.21245848164589926, -0.7937142508864213]","[0.08066904925352052, 0.06923393289000303, 0.013484112372924108, -0.9942397451313312]","[[0.9900450075563781, 0.037982951982593764, -0.13549475453168974], [-0.015642809813319412, 0.9866166914682792, 0.16227586620183065], [0.13984575663229543, -0.1585416336773975, 0.9773936591144156]]","[-1.34857366521506, -0.00768852950064014, -2.1858271869347696]","[1476.161285008589, 1663.5322075815957, 1582.2096375644176, 1683.3709225730065]"
5004,77.14,"[0.6108690677417437, -1.7998573780559464, 2.4890312919917097]","[-0.0009096464833329432, -0.1977539423298946, -0.8199067319036714]","[0.0817607647682669, 0.07311940050619956, 0.013401653438655766, -0.993868079913711]","[[0.9889325318815826, 0.03859554735105973, -0.14315061750246882], [-0.014682354931923422, 0.9862557800313708, 0.16447867031548072], [0.14753353523968388, -0.1605589868545753, 0.9759220952003785]]","[-1.1629196247125333, -0.07217285416935315, -2.6621767065437165]","[1477.1781599464969, 1673.1925194917192, 1589.8361995987257, 1692.0143595452225]"
5005,77.15,"[0.6107200834522764, -1.8018750190155703, 2.480701329735289]","[-0.022026397828958003, -0.18321954621178713, -0.8433630879675506]","[0.08278837906757637, 0.07692954587145154, 0.013298323523998875, -0.9935021328257863]","[[0.9878054032014862, 0.039161570378404884, -0.15065744250347635], [-0.013686080757995945, 0.9859338818401883, 0.16654693033275936], [0.1550612290989487, -0.16245479437454785, 0.9744512626013107]]","[-0.9842508332893383, -0.23298339370051746, -1.6816267335934718]","[1479.5870382807484, 1684.0807213685116, 1597.400327894778, 1700.867103859704]"
5006,77.16,"[0.6102718810243973, -1.8035725541635261, 2.4723671841526693]","[-0.04287742177509282, -0.16940210129599312, -0.855289931837039]","[0.08354588298901505, 0.08042229754102581, 0.013107047251994124, -0.993160280853098]","[[0.9867077173991755, 0.03947270118003121, -0.15755438355330004], [-0.01259689373975003, 0.9856833801539017, 0.1680571029349488], [0.16193454289748643, -0.1638407075190122, 0.9730914776456792]]","[-0.8361789945416755, -0.34993578016206994, -0.9252708709985775]","[1487.8615552120064, 1700.1430189409534, 1604.701372245888, 1710.601829661184]"
5007,77.17,"[0.6097519701323952, -1.80523910895732, 2.4639731812136163]","[-0.06423987684166702, -0.15553271067417243, -0.8675881467810524]","[0.08424490663246822, 0.08389830130202307, 0.012914013579401131, -0.9928213472507493]","[[0.9855857351422124, 0.039778625840254246, -0.1644161693249535], [-0.011506607601007765, 0.9854691764779159, 0.1694472110083274], [0.16876792879794184, -0.16511335579911537, 0.9717248700486436]]","[-1.0222038557236615, -0.3701175996541832, -1.5096482810508824]","[1496.4213789465298, 1715.5567483700088, 1612.1506400995718, 1720.8274872169668]"
5008,77.18,"[0.6087814831788293, -1.8067110004552833, 2.455203067975144]","[-0.08881588030612658, -0.14133692215896143, -0.8822198507793687]","[0.08457647277063493, 0.08726907053065858, 0.012709937380026851, -0.9925007510626799]","[[0.9844334874268164, 0.039991065126182286, -0.17107931274696458], [-0.01046742445636283, 0.9853589092767425, 0.17010279433749056], [0.17537915943791788, -0.1656660566508593, 0.9704502129505809]]","[-1.14734290278634, -0.40151903482041584, -1.9577072792789831]","[1506.7739117750314, 1726.8952367059867, 1620.5312619131207, 1734.1378865678976]"
5009,77.19,"[0.6077557351511164, -1.8081545787544628, 2.4463646507392003]","[-0.11359778775279626, -0.12686561473622196, -0.8960176739396108]","[0.08482933760704969, 0.09062895424313475, 0.012499005663753067, -0.9921855035440859]","[[0.9832582574720953, 0.04017865276951191, -0.17772090446039124], [-0.009426676143652965, 0.9852934391288021, 0.17059842172269363], [0.181962033945203, -0.1660673344731538, 0.9691786747195587]]","[-1.1251843945125861, -0.23814778740130338, -1.5104973734223837]","[1517.068836590528, 1737.6750546887545, 1627.3811998686417, 1748.2501822958484]"
5010,77.2,"[0.6062773740575593, -1.8093662592141264, 2.436966793025711]","[-0.1400661414749187, -0.11013768347172576, -0.902985637773483]","[0.08443760336499069, 0.09389968067961402, 0.012231924178952603, -0.9919140640354965]","[[0.9820564492925855, 0.04012336323328691, -0.1842151590246766], [-0.008408707259988806, 0.9854313316320055, 0.16980684017137226], [0.18834649647352875, -0.1652125450733687, 0.9680962715067778]]","[-1.1300487916772672, -0.08176793034680063, -1.1430434092231447]","[1526.891925854912, 1743.87911106626, 1621.6941481892616, 1768.9303702208672]"
5011,77.21000000000001,"[0.6046964893032206, -1.8105177769284837, 2.427605489815618]","[-0.16663747332093537, -0.09360419592472957, -0.9097888693567443]","[0.08398890730265202, 0.09700197614036403, 0.011963479047357482, -0.9916609788300577]","[[0.9808931252780292, 0.04002161064908501, -0.19037655015015514], [-0.007433250720176619, 0.9856036189285138, 0.1688980062714448], [0.19439574828105805, -0.16425608183501472, 0.9670711018400754]]","[-1.0149708947624, -0.23184455778366253, -1.3760776502064793]","[1537.639591877457, 1750.2318095428132, 1617.4399319795762, 1787.935700710135]"
5012,77.22,"[0.6026309036072478, -1.8113848633312863, 2.4184170052708347]","[-0.1936956546730565, -0.07798997961962317, -0.915813296551038]","[0.08327091293671897, 0.09930798075552162, 0.011688587005065356, -0.9914946672332888]","[[0.9799970219854507, 0.039717275804858045, -0.19498002804390738], [-0.006639410927200433, 0.9858530821862995, 0.16744687217152524], [0.19887330528731564, -0.16280379227809214, 0.9664021782351714]]","[-0.9549579120616714, -0.3259517021303693, -1.4960316819456256]","[1552.7583779114887, 1757.2872430253612, 1619.9597296519148, 1799.022810468425]"
5013,77.23,"[0.6004795499173387, -1.8121856533354546, 2.409269540749788]","[-0.22129353359281884, -0.06233721824211162, -0.9205605571747699]","[0.08235633846503591, 0.10170674293794055, 0.011378008420686217, -0.9913323803890313]","[[0.9790487342584849, 0.03931116623467748, -0.1997762729314637], [-0.005806386452383756, 0.9861721244058385, 0.1655994504565145], [0.20352447738167193, -0.16097056974616067, 0.9657425194389923]]","[-1.068137292091389, -0.3079697859741559, -1.1465173122240273]","[1565.8366211981697, 1765.3239477726934, 1624.3239477726934, 1808.1859158218156]"
5014,77.24000000000001,"[0.5979632745931752, -1.8127043685349586, 2.4002966063001288]","[-0.2511876923873929, -0.04652045710010369, -0.9198737894299661]","[0.08060536418776387, 0.10450016566307276, 0.010915592412323248, -0.99118721787282]","[[0.9779098908289816, 0.03848533917111596, -0.20539874633821875], [-0.004792243527301416, 0.9867560106045169, 0.16207137578058695], [0.20891816754510079, -0.15750865091899352, 0.9651537416727215]]","[-1.1419928501905239, -0.2615055995761817, -0.8271039841777341]","[1570.23285899556, 1777.5357194321114, 1636.5357194321114, 1809.162857554569]"
5015,77.25,"[0.5953339444476919, -1.8131849214269964, 2.3912841791009645]","[-0.2813806146874076, -0.030568724065236797, -0.9186742600846115]","[0.07883643947225431, 0.10712826729063914, 0.010484641835444165, -0.9910584534787208]","[[0.976825649033184, 0.03767300816547909, -0.21068760614693519], [-0.0038905635253752707, 0.9873482119612484, 0.15850944258827043], [0.2139938934727282, -0.1540166365362941, 0.9646151360846943]]","[-1.190797632099816, -0.13787876479360817, -0.7276752417078693]","[1574.3621467352914, 1788.8691521646995, 1648.3761575941073, 1812.0280217176319]"
5016,77.26,"[0.5920276223703831, -1.8134369517849962, 2.3820352624493575]","[-0.313362584817243, -0.013808755862366975, -0.914404225099094]","[0.07696002441074129, 0.10876639743447242, 0.010242111734542814, -0.991027883891678]","[[0.9761240819444625, 0.03704176584098295, -0.21400459903779695], [-0.003559107434481401, 0.9879386496516059, 0.15476705546303274], [0.21715753171422875, -0.15031106508108252, 0.9644881929354244]]","[-1.2248389435249085, -0.05801225994099424, -0.6109620975689172]","[1576.8928911036394, 1794.9429386487343, 1657.9929861938294, 1826.20019018038]"
5017,77.27000000000001,"[0.5887623477015088, -1.8136409301260765, 2.3731132119350042]","[-0.3441657038845399, 0.001972665663312795, -0.9098832367289259]","[0.07509277645834372, 0.11023524579297056, 0.009991972912846706, -0.991013815103885]","[[0.9754956578652522, 0.03636010773387401, -0.21698865300776804], [-0.003248625053225561, 0.9885214265428799, 0.15103889294946155], [0.21998995296105694, -0.1466330225894441, 0.9644174867581887]]","[-0.485872794227709, -0.5429276945184711, -0.6729467008923038]","[1581.0212788255328, 1800.0, 1665.7473401468085, 1839.6843990212774]"
5018,77.28,"[0.5857012376156446, -1.8136059038534402, 2.3658169519676497]","[-0.36910536786928166, 0.012886920614517896, -0.9041140381772889]","[0.07327112453944536, 0.11086210810578027, 0.009703989282732707, -0.9910818191905215]","[[0.9752272555996114, 0.03548087736292027, -0.21832479514701686], [-0.0029889120440239475, 0.989070754244377, 0.1473869682232168], [0.22116888397607504, -0.14308374938753823, 0.9646782750330604]]","[-0.026131723439330568, -0.8782089840137373, -0.6721833799597832]","[1593.0961411607752, 1800.0, 1664.2379823549031, 1849.7467843006461]"
5019,77.28999999999999,"[0.5822354867735557, -1.8135059927230608, 2.3579209690310474]","[-0.39666876404258045, 0.024767724488622484, -0.8975432848222316]","[0.07124045360925074, 0.11133693995044719, 0.009387713079558282, -0.9911799563600406]","[[0.9750288647659503, 0.034473214292105855, -0.21937231668640697], [-0.0027464378699627832, 0.9896702887001056, 0.14331461789379493], [0.22204745643897186, -0.1391338209041517, 0.9650547186187749]]","[-1.3187786656054334, -0.30922159699605345, -0.43146339521172017]","[1605.9379761541943, 1800.1780591608604, 1663.2670887412903, 1858.1780591608604]"
5020,77.30000000000001,"[0.5769238130954918, -1.8131100846156747, 2.347289121485739]","[-0.4362013133173402, 0.04105780919127531, -0.8873159341196336]","[0.06825626289596591, 0.11111822694430618, 0.008942369534803967, -0.9914155570572828]","[[0.9751364978675822, 0.03290023836920783, -0.21910793227865286], [-0.0025621787258311695, 0.9905131837370285, 0.13732796229808117], [0.22154942318217466, -0.13335332130852837, 0.9659785949643298]]","[-2.2754316407331823, 0.14830076839838968, -0.21861136053464136]","[1622.2786488759552, 1801.168402962179, 1664.7526044432686, 1859.168402962179]"
5021,77.31,"[0.5716334818737592, -1.812673274470218, 2.336965303103018]","[-0.47466218270459254, 0.057498519788597754, -0.8767361589861545]","[0.06538996423629052, 0.11079053294162701, 0.008540494586865332, -0.9916526903002186]","[[0.9753034233652067, 0.03142758684066403, -0.21861453483152812], [-0.0024492308935738054, 0.9913008128985394, 0.13158067980083293], [0.22084838537390958, -0.1277958560133774, 0.9668976086151365]]","[-1.5618366514965087, 0.27940321186096995, -0.16145706236744672]","[1636.0, 1802.9678140180808, 1667.9356280361617, 1859.8386976636532]"
5022,77.32,"[0.5664549533940897, -1.8120221984528, 2.3282550995966242]","[-0.50750904270842, 0.07472828614433082, -0.8643102037709653]","[0.06314124467176434, 0.1098919405350683, 0.008366330463092306, -0.9918978518042144]","[[0.9757019311125343, 0.030474518237210285, -0.21694663845711157], [-0.002719662618091383, 0.9918807747442611, 0.12709811447982844], [0.21905968053221134, -0.12342054532084096, 0.9678682885259704]]","[-1.0921028245775513, 0.38213197984191316, -0.01594505438162841]","[1636.0, 1809.0055346778945, 1680.0110693557888, 1858.8324108870177]"
5023,77.33000000000001,"[0.5614116649369436, -1.8113729106199805, 2.3199433267205456]","[-0.5392364455895569, 0.09051867327173085, -0.851727083757301]","[0.06085664169896737, 0.10886584384060173, 0.008173611971879484, -0.9921567514568946]","[[0.9761599704125815, 0.02946942790710473, -0.21502912678869188], [-0.002968589299651797, 0.9924564526450811, 0.12253831019433593], [0.2170188010893281, -0.11897900153615872, 0.9688865246001622]]","[-0.6331404543101948, -0.2646812153675231, 0.03860872338276522]","[1637.3927388120012, 1813.6722967501173, 1689.9180741875293, 1858.9011839371774]"
5024,77.34,"[0.5570158225826974, -1.8107321835159258, 2.313538994807919]","[-0.5656045758389361, 0.0994181973653367, -0.8383915552897917]","[0.058400251023076666, 0.10722933498591893, 0.007892066573774996, -0.9924814209213443]","[[0.9768695451972816, 0.028189899054722592, -0.2119244481645527], [-0.0031410187338616214, 0.9930446271212097, 0.11761485033583363], [0.21376804284054984, -0.11422980613435166, 0.9701729359877747]]","[-0.19209441845033437, -0.7596484551024616, 0.1478230345090985]","[1645.4530550115617, 1811.7757517619855, 1689.4439379404964, 1864.11668265454]"
5025,77.35,"[0.5523915011565692, -1.8100477517969749, 2.3069013980427595]","[-0.5927172657230322, 0.1084994358949831, -0.8246703230439127]","[0.05590914377043495, 0.10551019306437422, 0.0076118694366848925, -0.9928151204086169]","[[0.9776173542723169, 0.02691232724919886, -0.2086530838576914], [-0.003316389036069071, 0.9936304912389936, 0.11262114623646496], [0.21035537626848097, -0.10940862698108322, 0.9714815706706729]]","[-1.3511979904512486, -0.33019246397169977, 0.7589005229153365]","[1652.8032792252463, 1809.737705633662, 1689.754096303222, 1868.6721320420775]"
5026,77.36,"[0.5444083646096247, -1.8087208291918646, 2.296834631562451]","[-0.6307755452352783, 0.12025201403756634, -0.8052789536065845]","[0.052907676588656784, 0.10257628257707394, 0.007351492755991642, -0.9932815680594274]","[[0.9788315574955316, 0.025458350073006793, -0.20299636080537012], [-0.0037500589359888044, 0.9942769005061752, 0.10661261752532795], [0.20455216241008153, -0.10359626233212031, 0.9733412019029947]]","[-2.4372756058682112, 0.02862793853683998, 1.4984136049286771]","[1649.7146143114646, 1805.6194857486194, 1701.593978472719, 1863.5243571857743]"
5027,77.37,"[0.5365115117722351, -1.807400349289067, 2.2870345938422108]","[-0.667902991307721, 0.13171778177120316, -0.7864188981366289]","[0.05002865472434851, 0.0997013898038218, 0.0070958899015465815, -0.9937325100998358]","[[0.9800164491405399, 0.024078685778578086, -0.1974430290486951], [-0.004126980154445757, 0.9948914508111109, 0.1008451414424479], [0.19886302035208098, -0.0980152611021315, 0.9751114198604734]]","[-1.8218486755125984, -0.0763129518093828, 1.3290251266524038]","[1647.0, 1801.0206928897644, 1711.2043129729336, 1858.9387933056103]"
